,date,open,low,high,close,volume
13549,2024-10-28 02:30:00,2481.29,2478.8,2484.86,2484.48,574742.3303453508
13550,2024-10-28 02:15:00,2481.98,2478.67,2484.05,2481.29,596164.4106228346
13551,2024-10-28 02:00:00,2483.23,2480.66,2485.53,2482.09,437771.2122688916
13552,2024-10-28 01:45:00,2481.13,2480.35,2487.37,2483.22,405756.5322164541
13553,2024-10-28 01:30:00,2476.5,2471.47,2482.94,2480.91,466118.06186508684
13554,2024-10-28 01:15:00,2479.3,2475.97,2482.76,2476.66,672404.1192674162
13555,2024-10-28 01:00:00,2483.06,2478.65,2484.38,2479.4,714723.3508111862
13556,2024-10-28 00:45:00,2478.8,2478.77,2483.28,2483.28,810468.5570384846
13557,2024-10-28 00:30:00,2476.23,2475.28,2480.51,2478.87,926789.7124824222
13558,2024-10-28 00:15:00,2480.81,2474.1,2481.72,2476.26,1089196.4163275068
13559,2024-10-28 00:00:00,2474.72,2470.3,2480.91,2480.8,1168953.4818658996
13560,2024-10-27 23:45:00,2478.13,2468.81,2478.13,2474.84,2160210.039409371
13561,2024-10-27 23:30:00,2489.04,2474.56,2489.77,2478.1,2497068.1605406906
13562,2024-10-27 23:15:00,2489.69,2485.58,2492.02,2489.27,530966.6812550267
13563,2024-10-27 23:00:00,2486.78,2486.4,2491.62,2489.7,549629.5194604876
13564,2024-10-27 22:45:00,2486.12,2485.28,2488.5,2486.81,669136.4214767616
13565,2024-10-27 22:30:00,2491.85,2484.94,2491.85,2486.18,882537.4753109982
13566,2024-10-27 22:15:00,2490.02,2487.59,2492.73,2491.88,1082406.7241675186
13567,2024-10-27 22:00:00,2488.76,2485.65,2492.27,2490.01,1449102.9634386895
13568,2024-10-27 21:45:00,2493.75,2488.66,2494.64,2488.76,817133.4879933645
13569,2024-10-27 21:30:00,2494.63,2492.76,2496.25,2493.79,685547.5118970515
13570,2024-10-27 21:15:00,2498.33,2492.71,2498.92,2494.44,969046.060004709
13571,2024-10-27 21:00:00,2496.33,2493.95,2500.85,2498.29,961640.836278213
13572,2024-10-27 20:45:00,2498.35,2495.13,2503.43,2496.56,1479285.5288982072
13573,2024-10-27 20:30:00,2503.11,2498.01,2504.28,2498.16,1076457.9567362296
13574,2024-10-27 20:15:00,2504.9,2499.84,2508.3,2502.95,1112619.662221323
13575,2024-10-27 20:00:00,2504.72,2501.78,2509.18,2504.98,1762705.0577501964
13576,2024-10-27 19:45:00,2506.78,2503.68,2507.64,2504.69,669699.5569775802
13577,2024-10-27 19:30:00,2509.09,2505.35,2511.35,2506.48,796640.1872531967
13578,2024-10-27 19:15:00,2516.67,2508.31,2517.55,2509.31,941286.224848525
13579,2024-10-27 19:00:00,2511.15,2511.15,2520.19,2516.64,1744317.9731649105
13580,2024-10-27 18:45:00,2514.01,2510.74,2515.37,2511.17,556650.596828592
13581,2024-10-27 18:30:00,2521.31,2512.23,2522.15,2514.49,1558522.2911802493
13582,2024-10-27 18:15:00,2521.29,2516.37,2522.75,2521.21,1255873.8401742552
13583,2024-10-27 18:00:00,2508.07,2508.07,2524.39,2521.27,4504793.131974369
13584,2024-10-27 17:45:00,2508.89,2502.66,2517.7,2508.06,890000.099932387
13585,2024-10-27 17:30:00,2502.1,2499.92,2512.41,2509.15,1249019.1033221136
13586,2024-10-27 17:15:00,2491.55,2490.37,2502.11,2502.11,919206.870728493
13587,2024-10-27 17:00:00,2488.66,2487.57,2491.98,2491.55,1085263.8778293815
13588,2024-10-27 16:45:00,2489.54,2488.05,2490.26,2488.69,1010982.395227531
13589,2024-10-27 16:30:00,2492.38,2489.24,2493.63,2489.92,726274.2821012714
13590,2024-10-27 16:15:00,2490.34,2489.45,2492.72,2492.47,342315.8758961147
13591,2024-10-27 16:00:00,2491.3,2489.39,2492.87,2490.44,816231.949645047
13592,2024-10-27 15:45:00,2489.39,2487.84,2491.73,2491.26,383739.2668256483
13593,2024-10-27 15:30:00,2490.2,2488.01,2493.0,2489.27,660285.0189641037
13594,2024-10-27 15:15:00,2484.16,2482.78,2491.11,2490.04,538934.8365858512
13595,2024-10-27 15:00:00,2484.5,2482.82,2487.12,2484.08,484599.069932957
13596,2024-10-27 14:45:00,2489.86,2483.15,2490.07,2484.48,837307.3620572175
13597,2024-10-27 14:30:00,2489.83,2487.84,2491.63,2489.89,436293.0830049162
13598,2024-10-27 14:15:00,2491.2,2487.9,2492.29,2490.49,630163.9121547723
13599,2024-10-27 14:00:00,2494.47,2489.39,2495.18,2491.18,1164723.4181956989
13600,2024-10-27 13:45:00,2497.49,2492.98,2498.4,2494.4,1658605.5305259554
13601,2024-10-27 13:30:00,2493.35,2493.35,2507.33,2497.68,2701404.0986685436
13602,2024-10-27 13:15:00,2499.71,2492.96,2500.5,2493.36,1299590.7101424611
13603,2024-10-27 13:00:00,2498.37,2495.4,2500.0,2499.75,717755.7677737711
13604,2024-10-27 12:45:00,2494.33,2493.49,2499.15,2498.37,561897.3369881872
13605,2024-10-27 12:30:00,2490.08,2489.14,2494.63,2494.31,633817.6463432312
13606,2024-10-27 12:15:00,2500.27,2489.62,2501.85,2490.08,1158691.7147105199
13607,2024-10-27 12:00:00,2498.74,2497.87,2503.74,2500.13,1873326.5997439658
13608,2024-10-27 11:45:00,2496.29,2494.52,2502.18,2498.85,2220030.355292076
13609,2024-10-27 11:30:00,2490.01,2488.07,2497.28,2496.29,714717.5753430096
13610,2024-10-27 11:15:00,2492.13,2488.44,2493.69,2489.91,561749.6632355396
13611,2024-10-27 11:00:00,2490.73,2490.59,2498.04,2492.13,1202675.9511872474
13612,2024-10-27 10:45:00,2490.43,2487.44,2491.95,2490.56,935316.0384887191
13613,2024-10-27 10:30:00,2488.36,2486.14,2490.76,2490.32,905611.9495102174
13614,2024-10-27 10:15:00,2483.53,2482.98,2489.5,2488.37,951174.5892248083
13615,2024-10-27 10:00:00,2482.06,2479.16,2487.34,2483.66,609832.5720973652
13616,2024-10-27 09:45:00,2487.65,2478.88,2489.23,2481.72,860934.0492265156
13617,2024-10-27 09:30:00,2493.96,2487.5,2496.9,2487.89,1417473.1533444377
13618,2024-10-27 09:15:00,2477.74,2476.8,2500.21,2493.96,2573227.618878976
13619,2024-10-27 09:00:00,2472.61,2472.32,2478.99,2477.53,987801.0367119611
13620,2024-10-27 08:45:00,2474.3,2472.14,2475.74,2472.64,706386.921775595
13621,2024-10-27 08:30:00,2475.69,2472.74,2478.67,2474.11,660209.8095351818
13622,2024-10-27 08:15:00,2469.55,2468.57,2479.44,2475.7,1017407.1682166854
13623,2024-10-27 08:00:00,2466.29,2465.93,2469.78,2469.72,255744.61277244778
13624,2024-10-27 07:45:00,2466.79,2464.79,2467.69,2466.42,207891.8334945269
13625,2024-10-27 07:30:00,2465.89,2465.61,2468.97,2466.8,657380.5660504323
13626,2024-10-27 07:15:00,2463.47,2462.86,2467.71,2466.13,765221.5119943689
13627,2024-10-27 07:00:00,2464.56,2460.47,2465.02,2463.15,791428.8276099218
13628,2024-10-27 06:45:00,2464.1,2462.53,2465.05,2464.57,251706.7928738467
13629,2024-10-27 06:30:00,2466.1,2464.1,2467.09,2464.1,375957.5255541655
13630,2024-10-27 06:15:00,2470.45,2463.94,2470.58,2466.35,395918.96083307837
13631,2024-10-27 06:00:00,2468.32,2467.63,2471.32,2470.44,696023.681842153
13632,2024-10-27 05:45:00,2465.8,2463.44,2468.33,2468.33,908108.263762253
13633,2024-10-27 05:30:00,2465.07,2463.12,2466.29,2465.78,310984.5999122524
13634,2024-10-27 05:15:00,2465.25,2463.49,2468.3,2465.8,641149.9524133451
