date,open,low,high,close,volume
2024-09-27 03:45:00,143.169,143.123,143.47,143.191,9149
2024-09-27 03:30:00,143.151,143.114,143.341,143.169,14994
2024-09-27 03:15:00,143.057,142.844,143.385,143.151,18133
2024-09-27 03:00:00,143.173,142.766,143.276,143.057,21882
2024-09-27 02:45:00,143.587,143.129,143.658,143.173,20180
2024-09-27 02:30:00,143.857,143.269,143.971,143.587,25501
2024-09-27 02:15:00,146.193,143.485,146.252,143.857,25287
2024-09-27 02:00:00,146.253,146.147,146.349,146.193,12556
2024-09-27 01:45:00,146.276,146.116,146.339,146.253,8280
2024-09-27 01:30:00,146.443,146.249,146.482,146.276,10279
2024-09-27 01:15:00,146.183,146.115,146.494,146.443,13617
2024-09-27 01:00:00,145.789,145.758,146.232,146.183,14413
2024-09-27 00:45:00,145.585,145.571,145.798,145.789,5155
2024-09-27 00:30:00,145.489,145.446,145.603,145.585,3494
2024-09-27 00:15:00,145.473,145.403,145.528,145.489,3869
2024-09-27 00:00:00,145.251,145.251,145.479,145.473,5233
2024-09-26 23:45:00,145.156,145.132,145.263,145.251,3776
2024-09-26 23:30:00,145.089,145.066,145.219,145.156,4576
2024-09-26 23:15:00,145.007,144.99,145.096,145.089,4342
2024-09-26 23:00:00,145.09,144.981,145.117,145.007,4061
2024-09-26 22:45:00,145.065,144.963,145.126,145.09,5284
2024-09-26 22:30:00,145.106,145.018,145.134,145.065,5081
2024-09-26 22:15:00,145.163,145.048,145.205,145.106,5076
2024-09-26 22:00:00,145.303,145.14,145.343,145.163,8066
2024-09-26 21:45:00,145.39,145.266,145.435,145.303,7921
2024-09-26 21:30:00,145.499,145.35,145.575,145.39,8570
2024-09-26 21:15:00,145.446,145.355,145.533,145.499,8082
2024-09-26 21:00:00,145.461,145.376,145.521,145.446,5869
2024-09-26 20:45:00,145.252,145.16,145.471,145.461,9164
2024-09-26 20:30:00,145.059,145.056,145.321,145.252,8100
2024-09-26 20:15:00,145.039,145.016,145.165,145.059,6818
2024-09-26 20:00:00,145.08,144.932,145.126,145.039,9728
2024-09-26 19:45:00,145.026,144.944,145.113,145.08,5465
2024-09-26 19:30:00,145.106,145.012,145.143,145.026,2925
2024-09-26 19:15:00,144.965,144.965,145.128,145.106,2402
2024-09-26 19:00:00,144.874,144.872,144.986,144.965,1487
2024-09-26 18:45:00,144.94,144.853,144.967,144.874,973
2024-09-26 18:30:00,144.918,144.911,144.965,144.94,759
2024-09-26 18:15:00,144.898,144.898,144.973,144.918,739
2024-09-26 18:00:00,144.746,144.74,144.906,144.898,878
2024-09-26 17:45:00,144.757,144.734,144.794,144.746,235
2024-09-26 17:30:00,144.805,144.757,144.813,144.757,38
2024-09-26 17:15:00,144.803,144.801,144.807,144.805,14
2024-09-26 17:00:00,144.801,144.765,144.803,144.803,40
2024-09-26 16:45:00,144.845,144.785,144.896,144.801,4602
2024-09-26 16:30:00,144.843,144.755,144.873,144.845,4033
2024-09-26 16:15:00,144.788,144.778,144.85,144.843,2417
2024-09-26 16:00:00,144.662,144.66,144.792,144.788,4342
2024-09-26 15:45:00,144.629,144.625,144.686,144.662,3779
2024-09-26 15:30:00,144.598,144.594,144.657,144.629,3544
2024-09-26 15:15:00,144.556,144.531,144.61,144.598,3082
2024-09-26 15:00:00,144.622,144.509,144.622,144.556,3957
2024-09-26 14:45:00,144.603,144.563,144.641,144.622,3534
2024-09-26 14:30:00,144.716,144.603,144.75,144.603,3478
2024-09-26 14:15:00,144.69,144.618,144.726,144.716,4139
2024-09-26 14:00:00,144.715,144.674,144.773,144.69,3881
2024-09-26 13:45:00,144.684,144.629,144.72,144.715,3763
2024-09-26 13:30:00,144.607,144.607,144.71,144.684,4286
2024-09-26 13:15:00,144.654,144.536,144.675,144.607,5675
2024-09-26 13:00:00,144.855,144.645,144.855,144.654,6761
2024-09-26 12:45:00,144.782,144.755,144.89,144.855,4986
2024-09-26 12:30:00,144.741,144.695,144.816,144.782,4202
2024-09-26 12:15:00,144.795,144.739,144.87,144.741,5102
2024-09-26 12:00:00,144.677,144.677,144.905,144.795,5704
2024-09-26 11:45:00,144.683,144.61,144.692,144.677,4616
2024-09-26 11:30:00,144.759,144.625,144.781,144.683,5789
2024-09-26 11:15:00,144.89,144.647,144.891,144.759,6480
2024-09-26 11:00:00,144.832,144.748,144.949,144.89,9451
2024-09-26 10:45:00,144.894,144.629,144.894,144.832,14884
2024-09-26 10:30:00,145.048,144.882,145.211,144.882,11292
2024-09-26 10:15:00,144.788,144.708,145.074,145.048,11041
2024-09-26 10:00:00,144.569,144.552,144.89,144.788,11261
2024-09-26 09:45:00,144.573,144.515,144.701,144.569,10587
2024-09-26 09:30:00,144.488,144.309,144.617,144.573,12296
2024-09-26 09:15:00,144.414,144.345,144.649,144.488,9131
2024-09-26 09:00:00,144.562,144.349,144.65,144.414,9523
2024-09-26 08:45:00,144.585,144.454,144.666,144.562,10217
2024-09-26 08:30:00,144.201,144.172,144.724,144.585,16412
2024-09-26 08:15:00,144.165,144.141,144.224,144.201,5095
2024-09-26 08:00:00,144.165,144.107,144.218,144.165,5411
2024-09-26 07:45:00,144.237,144.155,144.28,144.165,4721
2024-09-26 07:30:00,144.341,144.211,144.353,144.237,4678
2024-09-26 07:15:00,144.361,144.272,144.379,144.341,4305
2024-09-26 07:00:00,144.36,144.304,144.432,144.361,4880
2024-09-26 06:45:00,144.543,144.336,144.588,144.36,6389
2024-09-26 06:30:00,144.603,144.47,144.693,144.543,5754
2024-09-26 06:15:00,144.709,144.532,144.744,144.603,4975
2024-09-26 06:00:00,144.702,144.602,144.731,144.709,4839
2024-09-26 05:45:00,144.862,144.702,144.868,144.702,6170
2024-09-26 05:30:00,144.891,144.836,144.968,144.862,5134
2024-09-26 05:15:00,144.816,144.762,144.933,144.891,4650
2024-09-26 05:00:00,144.827,144.755,144.844,144.816,4977
2024-09-26 04:45:00,144.713,144.711,144.847,144.827,5657
2024-09-26 04:30:00,144.84,144.674,144.89,144.713,6693
2024-09-26 04:15:00,145.125,144.768,145.133,144.84,8030
2024-09-26 04:00:00,145.025,144.967,145.2,145.125,8425
2024-09-26 03:45:00,145.093,145.009,145.117,145.025,8692
2024-09-26 03:30:00,145.102,145.015,145.17,145.093,9691
2024-09-26 03:15:00,144.978,144.931,145.146,145.102,7362
2024-09-26 03:00:00,144.835,144.714,144.995,144.978,7428
2024-09-26 02:45:00,144.718,144.709,144.854,144.835,5351
2024-09-26 02:30:00,144.669,144.64,144.784,144.718,4426
2024-09-26 02:15:00,144.73,144.615,144.765,144.669,4760
2024-09-26 02:00:00,144.718,144.624,144.775,144.73,6693
2024-09-26 01:45:00,144.845,144.701,144.848,144.718,4529
2024-09-26 01:30:00,144.782,144.752,144.869,144.845,3602
2024-09-26 01:15:00,144.703,144.682,144.795,144.782,4314
2024-09-26 01:00:00,144.69,144.634,144.727,144.703,4803
2024-09-26 00:45:00,144.787,144.625,144.787,144.69,4116
2024-09-26 00:30:00,144.832,144.745,144.858,144.787,3132
2024-09-26 00:15:00,144.812,144.73,144.845,144.832,3932
2024-09-26 00:00:00,144.928,144.798,144.964,144.812,3663
2024-09-25 23:45:00,144.973,144.892,145.036,144.928,3480
2024-09-25 23:30:00,144.855,144.848,144.977,144.973,2035
2024-09-25 23:15:00,144.816,144.801,144.868,144.855,1862
2024-09-25 23:00:00,144.835,144.788,144.918,144.816,3423
2024-09-25 22:45:00,144.77,144.77,144.867,144.835,3995
2024-09-25 22:30:00,144.802,144.763,144.862,144.77,3698
2024-09-25 22:15:00,144.891,144.796,144.904,144.802,2469
2024-09-25 22:00:00,144.813,144.784,144.944,144.891,3682
2024-09-25 21:45:00,144.88,144.764,144.916,144.813,3957
2024-09-25 21:30:00,144.817,144.81,144.946,144.88,4541
2024-09-25 21:15:00,144.689,144.67,144.843,144.817,4102
2024-09-25 21:00:00,144.494,144.471,144.692,144.689,4102
2024-09-25 20:45:00,144.529,144.44,144.575,144.494,5810
2024-09-25 20:30:00,144.565,144.476,144.607,144.529,4819
2024-09-25 20:15:00,144.607,144.497,144.616,144.565,4095
2024-09-25 20:00:00,144.714,144.493,144.723,144.607,7332
2024-09-25 19:45:00,144.647,144.619,144.76,144.714,4190
2024-09-25 19:30:00,144.635,144.628,144.749,144.647,1838
2024-09-25 19:15:00,144.681,144.611,144.685,144.635,1337
2024-09-25 19:00:00,144.648,144.644,144.764,144.681,1639
2024-09-25 18:45:00,144.658,144.646,144.678,144.648,1876
2024-09-25 18:30:00,144.605,144.605,144.66,144.658,1505
2024-09-25 18:15:00,144.559,144.559,144.613,144.605,2389
2024-09-25 18:00:00,144.664,144.555,144.668,144.559,917
2024-09-25 17:45:00,144.663,144.656,144.685,144.664,183
2024-09-25 17:30:00,144.663,144.657,144.702,144.663,170
2024-09-25 17:15:00,144.712,144.655,144.714,144.663,197
2024-09-25 17:00:00,144.75,144.665,144.75,144.712,95
2024-09-25 16:45:00,144.798,144.735,144.799,144.75,7383
2024-09-25 16:30:00,144.798,144.787,144.82,144.798,2137
2024-09-25 16:15:00,144.829,144.797,144.841,144.798,3024
2024-09-25 16:00:00,144.759,144.748,144.837,144.829,3301
2024-09-25 15:45:00,144.722,144.722,144.766,144.759,4935
2024-09-25 15:30:00,144.662,144.659,144.726,144.721,4200
2024-09-25 15:15:00,144.65,144.609,144.665,144.662,3763
2024-09-25 15:00:00,144.678,144.63,144.72,144.65,4916
2024-09-25 14:45:00,144.654,144.654,144.716,144.678,6662
2024-09-25 14:30:00,144.583,144.577,144.668,144.654,4340
2024-09-25 14:15:00,144.559,144.544,144.64,144.583,4675
2024-09-25 14:00:00,144.552,144.516,144.574,144.559,5447
2024-09-25 13:45:00,144.51,144.507,144.583,144.552,3876
2024-09-25 13:30:00,144.577,144.484,144.578,144.51,4042
2024-09-25 13:15:00,144.62,144.575,144.651,144.577,4883
2024-09-25 13:00:00,144.531,144.494,144.74,144.62,7240
2024-09-25 12:45:00,144.493,144.461,144.537,144.531,5471
2024-09-25 12:30:00,144.46,144.4,144.534,144.493,4232
2024-09-25 12:15:00,144.483,144.425,144.496,144.46,4492
2024-09-25 12:00:00,144.403,144.37,144.491,144.483,5698
2024-09-25 11:45:00,144.415,144.358,144.433,144.403,6516
2024-09-25 11:30:00,144.528,144.395,144.56,144.415,5836
2024-09-25 11:15:00,144.371,144.371,144.603,144.528,7534
2024-09-25 11:00:00,144.359,144.309,144.446,144.371,9947
2024-09-25 10:45:00,144.187,144.116,144.397,144.359,10264
2024-09-25 10:30:00,144.168,144.048,144.204,144.187,6144
2024-09-25 10:15:00,144.203,144.076,144.264,144.168,6353
2024-09-25 10:00:00,144.052,144.048,144.221,144.203,10210
2024-09-25 09:45:00,143.994,143.877,144.06,144.052,9134
2024-09-25 09:30:00,143.94,143.859,144.086,143.994,10132
2024-09-25 09:15:00,144.024,143.897,144.025,143.94,6888
2024-09-25 09:00:00,144.199,143.98,144.209,144.024,8071
2024-09-25 08:45:00,144.213,144.142,144.266,144.199,6244
2024-09-25 08:30:00,144.336,144.177,144.336,144.213,9620
2024-09-25 08:15:00,144.266,144.26,144.408,144.336,5254
2024-09-25 08:00:00,144.304,144.24,144.324,144.266,4705
2024-09-25 07:45:00,144.393,144.293,144.411,144.304,4653
2024-09-25 07:30:00,144.405,144.344,144.44,144.393,4999
2024-09-25 07:15:00,144.39,144.287,144.436,144.405,6777
2024-09-25 07:00:00,144.282,144.262,144.434,144.39,5914
2024-09-25 06:45:00,144.143,144.127,144.295,144.282,5379
2024-09-25 06:30:00,144.103,144.1,144.241,144.143,4447
2024-09-25 06:15:00,144.129,144.066,144.154,144.103,4538
2024-09-25 06:00:00,144.183,144.111,144.205,144.129,5108
2024-09-25 05:45:00,144.142,144.113,144.244,144.183,4935
2024-09-25 05:30:00,144.217,144.134,144.255,144.142,5757
2024-09-25 05:15:00,144.161,144.145,144.227,144.217,6210
2024-09-25 05:00:00,143.939,143.907,144.192,144.161,6775
2024-09-25 04:45:00,143.999,143.921,144.024,143.939,5504
2024-09-25 04:30:00,143.968,143.943,144.063,143.999,5329
2024-09-25 04:15:00,143.993,143.904,144.024,143.968,6127
2024-09-25 04:00:00,143.879,143.879,144.063,143.993,8133
2024-09-25 03:45:00,143.862,143.798,143.907,143.879,7200
2024-09-25 03:30:00,143.807,143.758,143.877,143.862,6154
2024-09-25 03:15:00,143.598,143.592,143.83,143.807,7326
2024-09-25 03:00:00,143.681,143.572,143.752,143.598,6684
2024-09-25 02:45:00,143.549,143.503,143.737,143.681,5400
2024-09-25 02:30:00,143.42,143.42,143.586,143.549,4832
2024-09-25 02:15:00,143.484,143.364,143.488,143.42,3683
2024-09-25 02:00:00,143.259,143.222,143.54,143.484,5862
2024-09-25 01:45:00,143.246,143.177,143.284,143.259,5641
2024-09-25 01:30:00,143.298,143.244,143.376,143.246,5069
2024-09-25 01:15:00,143.212,143.199,143.352,143.298,4787
2024-09-25 01:00:00,143.253,143.199,143.352,143.212,4383
2024-09-25 00:45:00,143.247,143.221,143.318,143.253,2964
2024-09-25 00:30:00,143.336,143.219,143.356,143.247,3758
2024-09-25 00:15:00,143.321,143.32,143.395,143.336,4181
2024-09-25 00:00:00,143.296,143.254,143.37,143.321,4142
2024-09-24 23:45:00,143.362,143.284,143.433,143.296,4189
2024-09-24 23:30:00,143.365,143.343,143.421,143.362,3580
2024-09-24 23:15:00,143.419,143.347,143.451,143.365,4527
2024-09-24 23:00:00,143.348,143.342,143.432,143.419,3919
2024-09-24 22:45:00,143.308,143.243,143.365,143.348,4764
2024-09-24 22:30:00,143.462,143.263,143.491,143.308,4121
2024-09-24 22:15:00,143.428,143.383,143.478,143.462,4326
2024-09-24 22:00:00,143.445,143.365,143.452,143.428,4626
2024-09-24 21:45:00,143.374,143.359,143.475,143.445,5326
2024-09-24 21:30:00,143.303,143.241,143.422,143.374,8576
2024-09-24 21:15:00,143.322,143.099,143.35,143.303,7447
2024-09-24 21:00:00,143.173,143.131,143.387,143.322,8834
2024-09-24 20:45:00,143.174,143.149,143.283,143.173,7329
2024-09-24 20:30:00,143.301,143.172,143.304,143.174,5955
2024-09-24 20:15:00,143.183,143.178,143.307,143.301,5908
2024-09-24 20:00:00,142.947,142.906,143.231,143.183,8276
2024-09-24 19:45:00,142.936,142.93,143.034,142.947,3070
2024-09-24 19:30:00,143.077,142.931,143.095,142.936,2182
2024-09-24 19:15:00,143.055,143.039,143.139,143.077,2455
2024-09-24 19:00:00,143.043,143.011,143.149,143.055,3409
2024-09-24 18:45:00,143.093,142.885,143.093,143.043,3362
2024-09-24 18:30:00,143.177,143.071,143.177,143.093,1264
2024-09-24 18:15:00,143.184,143.156,143.247,143.177,1347
2024-09-24 18:00:00,143.167,143.132,143.191,143.184,559
2024-09-24 17:45:00,143.238,143.152,143.244,143.167,167
2024-09-24 17:30:00,143.176,143.176,143.249,143.238,96
2024-09-24 17:15:00,143.17,143.13,143.176,143.176,26
2024-09-24 17:00:00,143.218,143.122,143.218,143.17,12
2024-09-24 16:45:00,143.155,143.141,143.226,143.218,6210
2024-09-24 16:30:00,143.125,143.121,143.183,143.155,2719
2024-09-24 16:15:00,143.209,143.111,143.246,143.125,2308
2024-09-24 16:00:00,143.238,143.18,143.259,143.209,2414
2024-09-24 15:45:00,143.255,143.22,143.275,143.238,3001
2024-09-24 15:30:00,143.26,143.227,143.294,143.255,2450
2024-09-24 15:15:00,143.267,143.231,143.309,143.26,4184
2024-09-24 15:00:00,143.382,143.265,143.431,143.267,4528
2024-09-24 14:45:00,143.437,143.351,143.451,143.382,3778
2024-09-24 14:30:00,143.345,143.289,143.442,143.437,3878
2024-09-24 14:15:00,143.471,143.27,143.483,143.345,5005
2024-09-24 14:00:00,143.474,143.412,143.494,143.471,3402
2024-09-24 13:45:00,143.575,143.467,143.593,143.474,3202
2024-09-24 13:30:00,143.657,143.574,143.709,143.575,2933
2024-09-24 13:15:00,143.59,143.562,143.659,143.657,3583
2024-09-24 13:00:00,143.462,143.432,143.599,143.59,4301
2024-09-24 12:45:00,143.524,143.402,143.526,143.462,4162
2024-09-24 12:30:00,143.615,143.518,143.654,143.524,4222
2024-09-24 12:15:00,143.559,143.518,143.628,143.615,3927
2024-09-24 12:00:00,143.775,143.534,143.792,143.559,4472
2024-09-24 11:45:00,143.778,143.735,143.867,143.775,5100
2024-09-24 11:30:00,143.627,143.626,143.791,143.778,4694
2024-09-24 11:15:00,143.638,143.598,143.754,143.627,7434
2024-09-24 11:00:00,143.673,143.607,143.772,143.638,8144
2024-09-24 10:45:00,143.519,143.475,143.715,143.673,7997
2024-09-24 10:30:00,143.5,143.496,143.651,143.519,9677
2024-09-24 10:15:00,143.627,143.43,143.627,143.5,11480
2024-09-24 10:00:00,144.096,143.529,144.097,143.627,18800
2024-09-24 09:45:00,144.165,144.061,144.205,144.096,8041
2024-09-24 09:30:00,143.95,143.94,144.198,144.165,8988
2024-09-24 09:15:00,144.092,143.908,144.172,143.95,8497
2024-09-24 09:00:00,143.965,143.902,144.112,144.092,10499
2024-09-24 08:45:00,143.925,143.903,144.031,143.965,7244
2024-09-24 08:30:00,144.088,143.915,144.119,143.925,9078
2024-09-24 08:15:00,143.873,143.86,144.106,144.088,6976
2024-09-24 08:00:00,143.975,143.785,144.017,143.873,6750
2024-09-24 07:45:00,144.109,143.955,144.114,143.975,4683
2024-09-24 07:30:00,143.981,143.924,144.165,144.109,4657
2024-09-24 07:15:00,143.915,143.867,144.057,143.981,5152
2024-09-24 07:00:00,143.937,143.827,143.959,143.915,5701
2024-09-24 06:45:00,143.999,143.876,144.003,143.937,4589
2024-09-24 06:30:00,144.139,143.961,144.178,143.999,3549
2024-09-24 06:15:00,144.176,144.122,144.206,144.139,3381
2024-09-24 06:00:00,144.266,144.166,144.356,144.176,4630
2024-09-24 05:45:00,144.351,144.211,144.353,144.266,3882
2024-09-24 05:30:00,144.419,144.289,144.477,144.351,4382
2024-09-24 05:15:00,144.303,144.289,144.431,144.419,4637
2024-09-24 05:00:00,144.288,144.233,144.344,144.303,5904
2024-09-24 04:45:00,144.325,144.215,144.331,144.288,6827
2024-09-24 04:30:00,144.58,144.321,144.606,144.325,6965
2024-09-24 04:15:00,144.434,144.405,144.636,144.58,7161
2024-09-24 04:00:00,144.453,144.292,144.511,144.434,7503
2024-09-24 03:45:00,144.37,144.238,144.539,144.453,9115
2024-09-24 03:30:00,144.392,144.267,144.444,144.37,6908
2024-09-24 03:15:00,144.655,144.379,144.672,144.392,7985
2024-09-24 03:00:00,144.426,144.425,144.681,144.655,8773
2024-09-24 02:45:00,144.368,144.346,144.466,144.426,6408
2024-09-24 02:30:00,144.267,144.265,144.381,144.368,6759
2024-09-24 02:15:00,144.18,144.133,144.269,144.267,5470
2024-09-24 02:00:00,144.089,144.071,144.225,144.18,6672
2024-09-24 01:45:00,144.072,144.063,144.195,144.089,5157
2024-09-24 01:30:00,143.977,143.977,144.118,144.072,6146
2024-09-24 01:15:00,143.985,143.916,144.007,143.977,4505
2024-09-24 01:00:00,143.842,143.836,144.05,143.985,6691
2024-09-24 00:45:00,143.904,143.829,143.941,143.842,4460
2024-09-24 00:30:00,143.852,143.779,143.927,143.904,4922
2024-09-24 00:15:00,143.881,143.815,143.895,143.852,3222
2024-09-24 00:00:00,143.773,143.751,143.921,143.881,4638
2024-10-03 23:45:00,146.406,146.354,146.43,146.37,3331
2024-10-03 23:30:00,146.404,146.383,146.448,146.406,3239
2024-10-03 23:15:00,146.458,146.388,146.461,146.404,2778
2024-10-03 23:00:00,146.407,146.349,146.492,146.458,3993
2024-10-03 22:45:00,146.482,146.386,146.503,146.407,3717
2024-10-03 22:30:00,146.523,146.45,146.536,146.482,3100
2024-10-03 22:15:00,146.499,146.457,146.542,146.523,3095
2024-10-03 22:00:00,146.545,146.459,146.566,146.499,5173
2024-10-03 21:45:00,146.628,146.521,146.656,146.545,4776
2024-10-03 21:30:00,146.641,146.564,146.675,146.628,4376
2024-10-03 21:15:00,146.617,146.547,146.651,146.641,4740
2024-10-03 21:00:00,146.642,146.544,146.657,146.617,6432
2024-10-03 20:45:00,146.829,146.615,146.927,146.642,8670
2024-10-03 20:30:00,146.763,146.734,146.869,146.829,5003
2024-10-03 20:15:00,146.803,146.734,146.833,146.763,4182
2024-10-03 20:00:00,146.842,146.731,146.901,146.803,6494
2024-10-03 19:45:00,146.783,146.75,146.843,146.842,3189
2024-10-03 19:30:00,146.759,146.747,146.82,146.783,1751
2024-10-03 19:15:00,146.739,146.715,146.764,146.759,917
2024-10-03 19:00:00,146.85,146.727,146.855,146.739,1227
2024-10-03 18:45:00,146.883,146.85,146.887,146.85,666
2024-10-03 18:30:00,146.867,146.863,146.888,146.883,636
2024-10-03 18:15:00,146.858,146.841,146.883,146.867,888
2024-10-03 18:00:00,146.802,146.777,146.894,146.858,546
2024-10-03 17:45:00,146.786,146.786,146.837,146.802,58
2024-10-03 17:30:00,146.824,146.771,146.825,146.786,43
2024-10-03 17:15:00,146.908,146.812,146.908,146.824,4
2024-10-03 17:00:00,146.927,146.908,146.927,146.908,4
2024-10-03 16:45:00,146.903,146.902,146.965,146.927,3562
2024-10-03 16:30:00,146.911,146.901,146.948,146.903,1188
2024-10-03 16:15:00,146.887,146.886,146.925,146.911,1689
2024-10-03 16:00:00,146.858,146.854,146.907,146.887,3262
2024-10-03 15:45:00,146.78,146.764,146.858,146.858,4818
2024-10-03 15:30:00,146.788,146.758,146.792,146.78,2329
2024-10-03 15:15:00,146.857,146.761,146.861,146.788,2157
2024-10-03 15:00:00,146.865,146.842,146.878,146.857,3299
2024-10-03 14:45:00,146.825,146.783,146.88,146.865,3293
2024-10-03 14:30:00,146.707,146.707,146.827,146.825,3429
2024-10-03 14:15:00,146.737,146.663,146.741,146.707,3372
2024-10-03 14:00:00,146.651,146.648,146.76,146.737,3630
2024-10-03 13:45:00,146.667,146.625,146.708,146.651,3782
2024-10-03 13:30:00,146.638,146.574,146.667,146.667,4912
2024-10-03 13:15:00,146.595,146.576,146.707,146.638,5208
2024-10-03 13:00:00,146.715,146.582,146.715,146.595,5435
2024-10-03 12:45:00,146.765,146.703,146.793,146.715,4766
2024-10-03 12:30:00,146.868,146.758,146.919,146.765,5064
2024-10-03 12:15:00,146.831,146.778,146.921,146.868,3789
2024-10-03 12:00:00,146.828,146.811,146.896,146.831,3904
2024-10-03 11:45:00,146.823,146.681,146.843,146.828,6776
2024-10-03 11:30:00,146.748,146.739,146.831,146.823,5645
2024-10-03 11:15:00,146.627,146.6,146.751,146.748,7437
2024-10-03 11:00:00,146.77,146.599,146.773,146.627,8727
2024-10-03 10:45:00,146.831,146.736,146.942,146.77,12455
2024-10-03 10:30:00,146.727,146.651,146.893,146.831,16289
2024-10-03 10:15:00,146.711,146.618,146.9,146.727,20735
2024-10-03 10:00:00,146.607,146.607,147.175,146.711,25383
2024-10-03 09:45:00,146.565,146.478,146.627,146.607,8709
2024-10-03 09:30:00,146.613,146.466,146.65,146.565,8735
2024-10-03 09:15:00,146.59,146.579,146.675,146.613,6530
2024-10-03 09:00:00,146.766,146.569,146.783,146.59,8536
2024-10-03 08:45:00,146.652,146.58,146.804,146.766,11520
2024-10-03 08:30:00,146.706,146.511,146.841,146.652,15151
2024-10-03 08:15:00,146.714,146.612,146.732,146.706,6357
2024-10-03 08:00:00,146.662,146.615,146.75,146.714,4990
2024-10-03 07:45:00,146.71,146.579,146.71,146.662,5967
2024-10-03 07:30:00,146.809,146.694,146.821,146.71,5042
2024-10-03 07:15:00,146.979,146.809,146.988,146.809,4386
2024-10-03 07:00:00,146.829,146.822,146.981,146.979,3612
2024-10-03 06:45:00,146.841,146.82,146.902,146.829,4557
2024-10-03 06:30:00,146.831,146.816,146.917,146.841,3755
2024-10-03 06:15:00,146.831,146.816,146.889,146.831,3706
2024-10-03 06:00:00,146.916,146.831,146.939,146.831,4105
2024-10-03 05:45:00,146.898,146.855,146.936,146.916,4514
2024-10-03 05:30:00,146.976,146.874,146.984,146.898,4468
2024-10-03 05:15:00,146.859,146.816,146.981,146.976,6371
2024-10-03 05:00:00,146.749,146.745,146.878,146.859,7117
2024-10-03 04:45:00,146.726,146.665,146.782,146.749,5758
2024-10-03 04:30:00,146.596,146.571,146.787,146.728,4662
2024-10-03 04:15:00,146.502,146.492,146.642,146.596,5150
2024-10-03 04:00:00,146.447,146.39,146.562,146.502,8367
2024-10-03 03:45:00,146.409,146.31,146.489,146.447,7345
2024-10-03 03:30:00,146.36,146.295,146.456,146.409,7777
2024-10-03 03:15:00,146.564,146.348,146.608,146.36,8231
2024-10-03 03:00:00,146.725,146.559,146.856,146.564,8257
2024-10-03 02:45:00,146.669,146.63,146.77,146.725,5341
2024-10-03 02:30:00,146.64,146.534,146.729,146.669,7633
2024-10-03 02:15:00,146.493,146.49,146.688,146.64,5183
2024-10-03 02:00:00,146.552,146.469,146.586,146.493,7281
2024-10-03 01:45:00,146.658,146.527,146.664,146.552,6075
2024-10-03 01:30:00,146.637,146.556,146.698,146.658,6693
2024-10-03 01:15:00,146.678,146.598,146.69,146.637,4941
2024-10-03 01:00:00,146.717,146.639,146.809,146.678,5680
2024-10-03 00:45:00,146.823,146.672,146.832,146.717,3474
2024-10-03 00:30:00,146.805,146.751,146.844,146.823,3541
2024-10-03 00:15:00,146.874,146.755,146.88,146.805,3644
2024-10-03 00:00:00,146.845,146.801,146.929,146.874,4769
2024-10-02 23:45:00,146.847,146.793,146.867,146.845,4028
2024-10-02 23:30:00,146.935,146.796,146.953,146.847,4276
2024-10-02 23:15:00,146.861,146.801,146.958,146.935,3716
2024-10-02 23:00:00,146.776,146.771,146.885,146.861,4036
2024-10-02 22:45:00,146.848,146.733,146.859,146.776,4855
2024-10-02 22:30:00,146.881,146.807,146.92,146.848,4254
2024-10-02 22:15:00,146.786,146.676,146.902,146.881,5295
2024-10-02 22:00:00,146.794,146.713,146.853,146.786,6326
2024-10-02 21:45:00,146.849,146.791,146.904,146.794,5036
2024-10-02 21:30:00,146.96,146.822,146.999,146.849,7532
2024-10-02 21:15:00,147.143,146.955,147.195,146.96,5750
2024-10-02 21:00:00,146.988,146.978,147.24,147.143,8523
2024-10-02 20:45:00,146.871,146.831,147.053,146.988,8255
2024-10-02 20:30:00,146.9,146.822,146.968,146.871,5477
2024-10-02 20:15:00,146.565,146.54,146.903,146.9,7101
2024-10-02 20:00:00,146.569,146.459,146.625,146.565,9378
2024-10-02 19:45:00,146.481,146.426,146.588,146.569,5223
2024-10-02 19:30:00,146.454,146.45,146.512,146.481,2348
2024-10-02 19:15:00,146.668,146.443,146.698,146.452,3298
2024-10-02 19:00:00,146.589,146.589,146.785,146.668,4372
2024-10-02 18:45:00,146.57,146.498,146.7,146.589,2976
2024-10-02 18:30:00,146.618,146.472,146.886,146.57,6554
2024-10-02 18:15:00,146.292,146.292,146.65,146.618,3449
2024-10-02 18:00:00,146.349,146.28,146.384,146.292,769
2024-10-02 17:45:00,146.352,146.347,146.356,146.349,31
2024-10-02 17:30:00,146.356,146.318,146.358,146.352,275
2024-10-02 17:15:00,146.354,146.352,146.357,146.356,27
2024-10-02 17:00:00,146.447,146.319,146.447,146.354,143
2024-10-02 16:45:00,146.452,146.437,146.508,146.447,10617
2024-10-02 16:30:00,146.378,146.373,146.483,146.452,2790
2024-10-02 16:15:00,146.41,146.373,146.449,146.378,2525
2024-10-02 16:00:00,146.438,146.407,146.502,146.41,2631
2024-10-02 15:45:00,146.431,146.428,146.476,146.438,3092
2024-10-02 15:30:00,146.349,146.349,146.446,146.431,2489
2024-10-02 15:15:00,146.327,146.293,146.359,146.349,2821
2024-10-02 15:00:00,146.327,146.313,146.36,146.327,2751
2024-10-02 14:45:00,146.284,146.264,146.372,146.327,3462
2024-10-02 14:30:00,146.259,146.251,146.294,146.284,2106
